Symbol,Side,Cxl,Qty,Price,Bid,Ask,T-Dat,S-Dat,TradeID,Trade,TiSS,Exbkr,TradeCommType,Source,Commission,Account,OrderID,GTL,TrailerInfo,Clr
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545430,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545432,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545434,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545436,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545438,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545440,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545442,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545444,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545447,473640
S,SS,NEW,300,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545600,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545604,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545608,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545621,473640
S,SS,NEW,100,8.180000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,45,545680,473640
S,SS,NEW,200,8.180000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,45,545691,473640
S,SS,NEW,100,8.180000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,45,545693,473640
S,SS,NEW,500,8.180000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,45,545696,473640
S,SS,NEW,100,8.180000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,50,546287,473640
S,SS,NEW,200,8.180000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,50,546298,473640
S,SS,NEW,600,8.180000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,50,546308,473640
S,SS,NEW,100,8.180000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,50,546312,473640
S,SS,NEW,100,8.180000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,50,546317,473640
S,SS,NEW,100,8.180000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,50,546322,473640
S,SS,NEW,2800,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546482,473640
S,SS,NEW,1487,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546492,473640
S,SS,NEW,2013,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546500,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546514,473640
S,SS,NEW,300,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546518,473640
S,SS,NEW,550,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546537,473640
S,SS,NEW,50,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546551,473640
S,SS,NEW,150,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546567,473640
S,SS,NEW,600,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546571,473640
S,SS,NEW,350,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546575,473640
S,SS,NEW,200,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546583,473640
S,SS,NEW,350,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546587,473640
S,SS,NEW,300,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546593,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546598,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546602,473640
S,SS,NEW,50,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546606,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546610,473640
S,SS,NEW,200,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546612,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546615,473640
S,SS,NEW,300,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546617,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546620,473640
S,SS,NEW,350,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546626,473640
S,SS,NEW,50,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546630,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546632,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546636,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546710,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546719,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546722,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546726,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,546744,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,55,547176,473640
S,SS,NEW,800,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,57,547384,473640
S,SS,NEW,500,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,59,547695,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,59,547706,473640
S,SS,NEW,300,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,59,547715,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,59,547720,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,59,547725,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,59,547730,473640
S,SS,NEW,800,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,01,547930,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,01,547941,473640
S,SS,NEW,800,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,04,548271,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,04,548279,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,06,548729,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,06,548811,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,06,548821,473640
S,SS,NEW,600,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,06,548824,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,06,548827,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549096,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549113,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549124,473640
S,SS,NEW,600,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549139,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549151,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549161,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549167,473640
S,SS,NEW,200,8.185000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549178,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549185,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549189,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549195,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549215,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549231,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549241,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549243,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549246,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549250,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549253,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549258,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549262,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549269,473640
S,SS,NEW,700,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549274,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549277,473640
S,SS,NEW,600,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549280,473640
S,SS,NEW,500,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549283,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549288,473640
S,SS,NEW,41,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549291,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549298,473640
S,SS,NEW,100,8.180000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,07,549392,473640
S,SS,NEW,800,8.180000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,08,549530,473640
S,SS,NEW,100,8.180000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,12,550669,473640
S,SS,NEW,800,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,15,551322,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,15,551334,473640
S,SS,NEW,200,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,15,551343,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,15,551350,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,15,551355,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,15,551358,473640
S,SS,NEW,200,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,15,551364,473640
S,SS,NEW,200,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,15,551381,473640
S,SS,NEW,400,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,15,551386,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,15,551395,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,17,551659,473640
S,SS,NEW,500,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,22,552403,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,27,553251,473640
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,43,555562,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/19/17,06/14/17,1706149900004,11:29:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,43,555618,854300
S,SS,NEW,200,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,00,558080,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,00,558092,473640
S,SS,NEW,400,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,00,558100,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,00,558102,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,00,558105,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,00,558108,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,02,558603,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,02,558620,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,02,558624,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,02,558628,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,02,558632,473640
S,SS,NEW,800,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,03,558794,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,03,558804,473640
S,SS,NEW,900,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,14,560423,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,14,560465,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,20,561055,473640
S,SS,NEW,800,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,20,561091,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,20,561094,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,34,563224,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,34,563232,473640
S,SS,NEW,100,8.200000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,34,563244,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,34,563249,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:30:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,34,563258,473640
